ID	MAPRESOURCE	MOVE_MODEL	MATRIX	event	script	msg	encount	maptype	bicycle	dash	escape	fly	BGM_DAY	BGM_NIGHT	WEATHER	CAMERA	BATTLE_BG	PLACE_NAME	WINDOW_TYPE	備考
D17R0103	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1703	○	○	○	×	MAPTYPE_CAVE	○	○	×	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_CAVE	5/29変更　D17かえらずのあな
D17R0104	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1704	○	○	○	×	MAPTYPE_CAVE	○	○	×	×	SEQ_D_03	SEQ_D_03	LOSTTOWER00	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_CAVE	5/29変更　D17かえらずのあな
D17R0105	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1705	○	○	×	○	MAPTYPE_CAVE	○	○	×	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_CAVE	5/29変更　D17かえらずのあな
D17R0106	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1705	○	○	×	○	MAPTYPE_CAVE	○	○	×	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_CAVE	5/29変更　D17かえらずのあな　
D17R0107	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1706	○	○	×	○	MAPTYPE_CAVE	○	○	×	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_CAVE	5/29変更　D17かえらずのあな　７柱の部屋　（アイテム）
D18	AREA_ID_AREA08	MMLID_AREA11	SINOU	○	○	○	×	MAPTYPE_ROAD	○	○	×	○	SEQ_TOWN03_D	SEQ_TOWN03_N	SUNNY	0	BG_ID_BASIC	MAPNAME_D18SIMA	PLACE_WIN_GRASS	配布マップ・はなのらくえん
D18R0101	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE01	×	×	×	×	MAPTYPE_CAVE	×	×	×	×	SEQ_DUMMY	SEQ_DUMMY	SUNNY	0	BG_ID_CAVE_A	MAPNAME_NOTHING	PLACE_WIN_SEE	3/4追加　配布島内部
D19A	AREA_ID_AREA06	MMLID_AREA06	SINOU	×	×	×	×	MAPTYPE_CAVE	○	○	×	×	SEQ_D_01	SEQ_D_01	SUNNY	0	BG_ID_CAVE_A	MAPNAME_NOTHING	PLACE_WIN_SEE	あとで設定してください
D19B	AREA_ID_AREA06	MMLID_AREA06	SINOU	×	×	×	×	MAPTYPE_CAVE	○	○	×	×	SEQ_D_01	SEQ_D_01	SUNNY	0	BG_ID_CAVE_A	MAPNAME_NOTHING	PLACE_WIN_SEE	あとで設定してください
D20R0101	AREA_ID_DUNGEON13	MMLID_NOENTRY	DUN2001	○	○	○	○	MAPTYPE_CAVE	○	○	○	×	SEQ_D_02	SEQ_D_02	DOUKUTU02	12	BG_ID_CAVE_B	MAPNAME_D20KISSAKI	PLACE_WIN_CAVE	キッサキしんでん １Ｆ
D20R0102	AREA_ID_DUNGEON13	MMLID_NOENTRY	DUN2002	○	×	×	○	MAPTYPE_CAVE	○	○	○	×	SEQ_D_02	SEQ_D_02	DOUKUTU02	12	BG_ID_CAVE_B	MAPNAME_D20KISSAKI	PLACE_WIN_CAVE	キッサキしんでん　Ｂ１Ｆ
D20R0103	AREA_ID_DUNGEON13	MMLID_NOENTRY	DUN2003	○	×	×	○	MAPTYPE_CAVE	○	○	○	×	SEQ_D_02	SEQ_D_02	DOUKUTU02	12	BG_ID_CAVE_B	MAPNAME_D20KISSAKI	PLACE_WIN_CAVE	キッサキしんでん　Ｂ２Ｆ
D20R0104	AREA_ID_DUNGEON13	MMLID_NOENTRY	DUN2004	○	×	×	○	MAPTYPE_CAVE	○	○	○	×	SEQ_D_02	SEQ_D_02	DOUKUTU02	12	BG_ID_CAVE_B	MAPNAME_D20KISSAKI	PLACE_WIN_CAVE	キッサキしんでん　Ｂ３Ｆ
D20R0105	AREA_ID_DUNGEON13	MMLID_NOENTRY	DUN2005	○	×	×	○	MAPTYPE_CAVE	○	○	○	×	SEQ_D_02	SEQ_D_02	DOUKUTU02	12	BG_ID_CAVE_B	MAPNAME_D20KISSAKI	PLACE_WIN_CAVE	キッサキしんでん　Ｂ４Ｆ
D20R0106	AREA_ID_DUNGEON13	MMLID_NOENTRY	DUN2006	○	○	○	○	MAPTYPE_CAVE	○	○	○	×	SEQ_D_02	SEQ_D_02	DOUKUTU02	12	BG_ID_CAVE_B	MAPNAME_D20KISSAKI	PLACE_WIN_CAVE	キッサキしんでん　Ｂ５Ｆ
D21R0101	AREA_ID_DUNGEON01	MMLID_NOENTRY	DUN2101	○	○	○	○	MAPTYPE_CAVE	○	○	○	×	SEQ_D_05	SEQ_D_05	FLASH	12	BG_ID_CAVE_C	MAPNAME_D21DOUKUTU	PLACE_WIN_CAVE	まよいのどうくつ １Ｆ
D21R0102	AREA_ID_DUNGEON01	MMLID_NOENTRY	DUN2102	○	×	×	○	MAPTYPE_CAVE	○	○	○	×	SEQ_D_05	SEQ_D_05	SUNNY	12	BG_ID_CAVE_C	MAPNAME_D21DOUKUTU	PLACE_WIN_CAVE	まよいのどうくつ B1Ｆ
D22R0101	AREA_ID_DUNGEON01	MMLID_NOENTRY	DUN2201	○	○	○	○	MAPTYPE_CAVE	○	○	○	×	SEQ_D_04	SEQ_D_04	DOUKUTU02	12	BG_ID_CAVE_B	MAPNAME_D22ANA	PLACE_WIN_CAVE	いせきマニアのあな／変化前
D23R0101	AREA_ID_AREA07	MMLID_NOENTRY	DUN2301	○	×	×	○	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_E_D	SEQ_ROAD_E_N	SUNNY	2	BG_ID_FOREST	MAPNAME_D23URANIWA	PLACE_WIN_GRASS	じまんのうらにわ
D24	AREA_ID_AREA10	MMLID_NOENTRY	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_B_D	SEQ_ROAD_B_N	FOG	0	BG_ID_BASIC	MAPNAME_D24SIMA	PLACE_WIN_CAVE	こうてつじま　フィールド
D24R0101	AREA_ID_DUNGEON20	MMLID_NOENTRY	DUN2401	○	○	×	○	MAPTYPE_CAVE	○	○	○	×	SEQ_D_04	SEQ_D_04	SUNNY	13	BG_ID_CAVE_C	MAPNAME_D24SIMA	PLACE_WIN_CAVE	こうてつじま　１Ｆ
D24R0102	AREA_ID_DUNGEON20	MMLID_NOENTRY	DUN2402	○	×	×	○	MAPTYPE_CAVE	○	○	○	×	SEQ_D_04	SEQ_D_04	SUNNY	13	BG_ID_CAVE_C	MAPNAME_D24SIMA	PLACE_WIN_CAVE	こうてつじま　 B1Ｆ-小
D24R0103	AREA_ID_DUNGEON20	MMLID_NOENTRY	DUN2403	○	○	×	○	MAPTYPE_CAVE	○	○	○	×	SEQ_D_04	SEQ_D_04	SUNNY	13	BG_ID_CAVE_C	MAPNAME_D24SIMA	PLACE_WIN_CAVE	こうてつじま　B1Ｆ-大
D24R0104	AREA_ID_DUNGEON20	MMLID_NOENTRY	DUN2404	○	×	×	○	MAPTYPE_CAVE	○	○	○	×	SEQ_D_04	SEQ_D_04	SUNNY	13	BG_ID_CAVE_C	MAPNAME_D24SIMA	PLACE_WIN_CAVE	こうてつじま　B2Ｆ-大
D24R0105	AREA_ID_DUNGEON20	MMLID_NOENTRY	DUN2405	○	○	○	○	MAPTYPE_CAVE	○	○	○	×	SEQ_D_04	SEQ_D_04	SUNNY	13	BG_ID_CAVE_C	MAPNAME_D24SIMA	PLACE_WIN_CAVE	こうてつじま　 B2Ｆ-小
D24R0106	AREA_ID_DUNGEON20	MMLID_NOENTRY	DUN2406	○	○	×	○	MAPTYPE_CAVE	○	○	○	×	SEQ_D_04	SEQ_D_04	SUNNY	13	BG_ID_CAVE_C	MAPNAME_D24SIMA	PLACE_WIN_CAVE	こうてつじま　 B3Ｆ
D25R0101	AREA_ID_DUNGEON14	MMLID_NOENTRY	DUN2501	○	○	○	○	MAPTYPE_CAVE	×	×	×	×	SEQ_D_03	SEQ_D_03	LOSTTOWER00	4	BG_ID_ROOM_C	MAPNAME_D25YOUKAN	PLACE_WIN_ROOM	もりのようかん＿入り口広間
D25R0102	AREA_ID_DUNGEON14	MMLID_NOENTRY	DUN2502	○	○	×	○	MAPTYPE_CAVE	×	×	×	×	SEQ_D_03	SEQ_D_03	LOSTTOWER00	4	BG_ID_ROOM_C	MAPNAME_D25YOUKAN	PLACE_WIN_ROOM	もりのようかん＿長い机の部屋
D25R0103	AREA_ID_DUNGEON14	MMLID_NOENTRY	DUN2503	○	○	○	○	MAPTYPE_CAVE	×	×	×	×	SEQ_D_03	SEQ_D_03	LOSTTOWER00	4	BG_ID_ROOM_C	MAPNAME_D25YOUKAN	PLACE_WIN_ROOM	もりのようかん＿2F小部屋
D25R0104	AREA_ID_DUNGEON14	MMLID_NOENTRY	DUN2504	○	×	×	○	MAPTYPE_CAVE	×	×	×	×	SEQ_D_03	SEQ_D_03	LOSTTOWER00	4	BG_ID_ROOM_C	MAPNAME_D25YOUKAN	PLACE_WIN_ROOM	もりのようかん＿通路
D25R0105	AREA_ID_DUNGEON14	MMLID_NOENTRY	DUN2505	○	×	×	○	MAPTYPE_CAVE	×	×	×	×	SEQ_D_03	SEQ_D_03	LOSTTOWER00	4	BG_ID_ROOM_C	MAPNAME_D25YOUKAN	PLACE_WIN_ROOM	もりのようかん＿２つの部屋１
D25R0106	AREA_ID_DUNGEON14	MMLID_NOENTRY	DUN2506	○	○	○	○	MAPTYPE_CAVE	×	×	×	×	SEQ_D_03	SEQ_D_03	LOSTTOWER00	4	BG_ID_ROOM_C	MAPNAME_D25YOUKAN	PLACE_WIN_ROOM	もりのようかん　３つの部屋１
D25R0107	AREA_ID_DUNGEON14	MMLID_NOENTRY	DUN2507	○	×	×	○	MAPTYPE_CAVE	×	×	×	×	SEQ_D_03	SEQ_D_03	LOSTTOWER00	4	BG_ID_ROOM_C	MAPNAME_D25YOUKAN	PLACE_WIN_ROOM	もりのようかん　３つの部屋２
D25R0108	AREA_ID_DUNGEON14	MMLID_NOENTRY	DUN2508	○	○	×	○	MAPTYPE_CAVE	×	×	×	×	SEQ_D_03	SEQ_D_03	LOSTTOWER00	4	BG_ID_ROOM_C	MAPNAME_D25YOUKAN	PLACE_WIN_ROOM	もりのようかん＿３つの部屋３
D25R0109	AREA_ID_DUNGEON14	MMLID_NOENTRY	DUN2509	○	×	×	○	MAPTYPE_CAVE	×	×	×	×	SEQ_D_03	SEQ_D_03	LOSTTOWER00	4	BG_ID_ROOM_C	MAPNAME_D25YOUKAN	PLACE_WIN_ROOM	もりのようかん＿２つの部屋２
D25R1001	AREA_ID_ROOM12	AREA_ID_ROOM12	GATE01	×	×	×	×	MAPTYPE_CAVE	×	×	×	×	SEQ_DUMMY	SEQ_DUMMY	SUNNY	0	BG_ID_CAVE_A	MAPNAME_NOTHING	PLACE_WIN_SEE	3/4追加　洋館＿3つの部屋３
D26R0101	AREA_ID_DUNGEON06	MMLID_NOENTRY	DUN2601	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_D_GINLOBBY	SEQ_D_GINLOBBY	SUNNY	4	BG_ID_ROOM_B	MAPNAME_D26AZITO	PLACE_WIN_SEE	ギンガだんアジト　１Ｆ
D26R0102	AREA_ID_DUNGEON06	MMLID_NOENTRY	DUN2602	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_D_AGITO	SEQ_D_AGITO	SUNNY	4	BG_ID_ROOM_B	MAPNAME_D26AZITO	PLACE_WIN_SEE	ギンガだんアジト　２Ｆ
D26R0103	AREA_ID_DUNGEON06	MMLID_NOENTRY	DUN2603	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_D_AGITO	SEQ_D_AGITO	SUNNY	4	BG_ID_ROOM_B	MAPNAME_D26AZITO	PLACE_WIN_SEE	ギンガだんアジト　３Ｆ
D26R0104	AREA_ID_DUNGEON06	MMLID_NOENTRY	DUN2604	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_D_AGITO	SEQ_D_AGITO	GINGA00	4	BG_ID_ROOM_B	MAPNAME_D26AZITO	PLACE_WIN_SEE	ギンガだんアジト　４Ｆ
D26R0105	AREA_ID_DUNGEON06	MMLID_NOENTRY	DUN2606	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_D_AGITO	SEQ_D_AGITO	SUNNY	4	BG_ID_ROOM_B	MAPNAME_D26AZITO	PLACE_WIN_SEE	ギンガだんアジト　Ｂ１Ｆ
D26R0106	AREA_ID_DUNGEON06	MMLID_NOENTRY	DUN2605	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_D_AGITO	SEQ_D_AGITO	GINGA00	4	BG_ID_ROOM_B	MAPNAME_D26AZITO	PLACE_WIN_SEE	ギンガだんアジト　Ｂ2Ｆ
D27R0101	AREA_ID_DUNGEON10	MMLID_NOENTRY	DUN2701	○	○	○	○	MAPTYPE_CAVE	○	○	×	○	SEQ_D_LAKE	SEQ_D_LAKE	SUNNY	2	BG_ID_FOREST	MAPNAME_D27MIZUUMI	PLACE_WIN_LAKE	L1湖内部森1
D27R0102	AREA_ID_DUNGEON10	MMLID_NOENTRY	DUN2702	○	○	○	○	MAPTYPE_CAVE	○	○	×	○	SEQ_D_GINLOBBY	SEQ_D_GINLOBBY	SUNNY	2	BG_ID_FOREST	MAPNAME_D27MIZUUMI	PLACE_WIN_LAKE	L1湖内部森2
D27R0103	AREA_ID_DUNGEON01	MMLID_NOENTRY	DUN2703	○	○	○	×	MAPTYPE_CAVE	○	○	×	×	SEQ_D_RYAYHY	SEQ_D_RYAYHY	SUNNY	12	BG_ID_CAVE_C	MAPNAME_D27ANA	PLACE_WIN_CAVE	シンジこのくうどう
D28R0101	AREA_ID_DUNGEON10	MMLID_NOENTRY	DUN2801	○	○	○	×	MAPTYPE_CAVE	○	○	×	○	SEQ_D_GINLOBBY	SEQ_D_GINLOBBY	SUNNY	2	BG_ID_MOUNTAIN	MAPNAME_D28MIZUUMI	PLACE_WIN_LAKE	3/4追加　L2湖内部森１
D28R0102	AREA_ID_DUNGEON10	MMLID_NOENTRY	DUN2802	○	○	○	○	MAPTYPE_CAVE	○	○	×	○	SEQ_D_LAKE	SEQ_D_LAKE	SUNNY	2	BG_ID_FOREST	MAPNAME_D28MIZUUMI	PLACE_WIN_LAKE	3/4追加　L2湖内部森２
D28R0103	AREA_ID_DUNGEON01	MMLID_NOENTRY	DUN2803	○	○	○	×	MAPTYPE_CAVE	○	○	×	×	SEQ_D_GINLOBBY	SEQ_D_GINLOBBY	SUNNY	12	BG_ID_CAVE_C	MAPNAME_D28ANA	PLACE_WIN_CAVE	リッシこのくうどう
D29R0101	AREA_ID_AREA09	MMLID_NOENTRY	DUN2901	○	○	○	×	MAPTYPE_CAVE	×	○	×	○	SEQ_D_LAKE	SEQ_D_LAKE	SUNNY	15	BG_ID_SNOW_MOUNTAIN	MAPNAME_D29MIZUUMI	PLACE_WIN_LAKE	3/4追加　L3湖内部森１
D29R0102	AREA_ID_AREA09	MMLID_NOENTRY	DUN2902	○	○	○	○	MAPTYPE_CAVE	×	○	×	○	SEQ_D_GINLOBBY	SEQ_D_GINLOBBY	SUNNY	15	BG_ID_SNOW_MOUNTAIN	MAPNAME_D29MIZUUMI	PLACE_WIN_LAKE	3/4追加　L3湖内部森１
D29R0103	AREA_ID_DUNGEON01	MMLID_NOENTRY	DUN2903	○	○	○	×	MAPTYPE_CAVE	○	○	×	×	SEQ_D_RYAYHY	SEQ_D_RYAYHY	SUNNY	12	BG_ID_CAVE_C	MAPNAME_D29ANA	PLACE_WIN_CAVE	エイチこのくうどう
D30	AREA_ID_AREA10	MMLID_AREA10	SINOU	○	○	○	×	MAPTYPE_CAVE	×	○	×	×	SEQ_D_03	SEQ_D_03	SUNNY	0	BG_ID_BASIC	MAPNAME_D30SIMA	PLACE_WIN_CAVE	しんげつじま
D30R0101	AREA_ID_DUNGEON02	MMLID_NOENTRY	DUN3001	○	○	○	×	MAPTYPE_CAVE	×	○	×	×	SEQ_D_03	SEQ_D_03	KOGOREBI	2	BG_ID_FOREST	MAPNAME_D30SIMA	PLACE_WIN_FOREST	しんげつじま内部
D31	AREA_ID_DUNGEON12	MMLID_NOENTRY	DUN3101	○	○	○	×	MAPTYPE_TOWN	○	○	×	○	SEQ_CITY11_D	SEQ_CITY11_N	SUNNY	2	BG_ID_CITY	MAPNAME_D31BATTLEPARK	PLACE_WIN_GRASS	バトルパーク
D31R0101	AREA_ID_ROOM22	MMLID_NOENTRY	FAC01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_CITY11_D	SEQ_CITY11_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_D31BATTLEPARK	PLACE_WIN_SEE	ＢＰ引き換え所
D31R0102	AREA_ID_ROOM14	MMLID_NOENTRY	FAC02	×	×	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_DUMMY	SEQ_DUMMY	SUNNY	4	BG_ID_ROOM_A	MAPNAME_NOTHING	PLACE_WIN_SEE	ファクトリーレンタル部屋
D31R0103	AREA_ID_ROOM14	MMLID_NOENTRY	FAC03	×	×	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_DUMMY	SEQ_DUMMY	SUNNY	4	BG_ID_ROOM_A	MAPNAME_NOTHING	PLACE_WIN_SEE	ファクトリー対戦部屋
D31R0201	AREA_ID_ROOM14	MMLID_NOENTRY	TOWER01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_BF_TOWWER	SEQ_BF_TOWWER	SUNNY	0	BG_ID_ROOM_A	MAPNAME_D31TOWER	PLACE_WIN_SEE	タワー1F
D31R0202	AREA_ID_ROOM02	MMLID_NOENTRY	EV01	○	○	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_BF_TOWWER	SEQ_BF_TOWWER	SUNNY	0	BG_ID_ROOM_A	MAPNAME_D31TOWER	PLACE_WIN_SEE	タワーエレベータ
D31R0203	AREA_ID_ROOM14	MMLID_NOENTRY	TOWER02	○	○	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_BF_TOWWER	SEQ_BF_TOWWER	SUNNY	4	BG_ID_ROOM_A	MAPNAME_D31TOWER	PLACE_WIN_SEE	タワーシングル通路
D31R0204	AREA_ID_ROOM14	MMLID_NOENTRY	TOWER03	○	○	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_BF_TOWWER	SEQ_BF_TOWWER	SUNNY	4	BG_ID_ROOM_A	MAPNAME_D31TOWER	PLACE_WIN_SEE	タワーマルチ通路
D31R0205	AREA_ID_ROOM14	MMLID_NOENTRY	TOWER05	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_BF_TOWWER	SEQ_BF_TOWWER	SUNNY	4	BG_ID_ROOM_A	MAPNAME_D31TOWER	PLACE_WIN_SEE	タワーシングル対戦部屋
D31R0206	AREA_ID_ROOM14	MMLID_NOENTRY	TOWER06	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_BF_TOWWER	SEQ_BF_TOWWER	SUNNY	4	BG_ID_ROOM_A	MAPNAME_D31TOWER	PLACE_WIN_SEE	タワーマルチ対戦部屋
DIRECT2	AREA_ID_UNIONROOM	MMLID_UNIONROOM	PC03	○	○	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_NOTHING	PLACE_WIN_SEE	ユニオンルーム
DIRECT4	AREA_ID_UNIONROOM	MMLID_UNIONROOM	PC06	○	○	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_NOTHING	PLACE_WIN_SEE	ユニオンルーム
L01	AREA_ID_AREA01	MMLID_AREA01	SINOU	○	○	○	×	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_A_D	SEQ_ROAD_A_N	SUNNY	0	BG_ID_BASIC	MAPNAME_L01	PLACE_WIN_ROAD	Ｌ１の湖：フィールド
L01R0101	AREA_ID_ROOM01	AREA_ID_ROOM01	HOUSE01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_ROAD_A_D	SEQ_ROAD_A_N	SUNNY	0	BG_ID_ROOM_A	MAPNAME_L01	PLACE_WIN_SEE	2/3削除予定Ｌ１：？？？？の湖：民家1＿1F
L02	AREA_ID_AREA13	MMLID_AREA13	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_TOWN07_D	SEQ_TOWN07_N	SUNNY	0	BG_ID_BASIC	MAPNAME_L02	PLACE_WIN_ROAD	Ｌ２の湖：フィールド
L02R0101	AREA_ID_ROOM16	MMLID_NOENTRY	HOTEL03	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_TOWN07_D	SEQ_TOWN07_N	SUNNY	4	BG_ID_ROOM_C	MAPNAME_L02RESTAURANT	PLACE_WIN_SEE	3/４追加 レストラン棟
L02R0201	AREA_ID_ROOM16	MMLID_NOENTRY	HOTEL02	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_TOWN07_D	SEQ_TOWN07_N	SUNNY	4	BG_ID_ROOM_C	MAPNAME_L02HOTEL	PLACE_WIN_SEE	3/４追加 客室棟３
L02R0301	AREA_ID_ROOM16	MMLID_NOENTRY	HOTEL02	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_TOWN07_D	SEQ_TOWN07_N	SUNNY	4	BG_ID_ROOM_C	MAPNAME_L02HOTEL	PLACE_WIN_SEE	3/４追加 客室棟４（増田Ｄ）
L03	AREA_ID_AREA09	MMLID_AREA09	SINOU	○	○	○	○	MAPTYPE_ROAD	×	○	×	○	SEQ_ROAD_SNOW_D	SEQ_ROAD_SNOW_N	CAL_L03	0	BG_ID_SNOW_MOUNTAIN	MAPNAME_L03	PLACE_WIN_ROAD	Ｌ３の湖：フィールド
L04	AREA_ID_AREA13	MMLID_AREA13	SINOU	○	×	×	×	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_F_D	SEQ_ROAD_F_N	SUNNY	0	BG_ID_BASIC	MAPNAME_L04	PLACE_WIN_ROAD	Ｌ４の湖：フィールド
R201	AREA_ID_AREA01	MMLID_AREA01	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_A_D	SEQ_ROAD_A_N	SUNNY	0	BG_ID_BASIC	MAPNAME_R201	PLACE_WIN_ROAD	201番道路
R202	AREA_ID_AREA01	MMLID_AREA01	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_A_D	SEQ_ROAD_A_N	SUNNY	0	BG_ID_BASIC	MAPNAME_R202	PLACE_WIN_ROAD	202番道路
R203	AREA_ID_AREA01	MMLID_AREA01	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_B_D	SEQ_ROAD_B_N	SUNNY	0	BG_ID_BASIC	MAPNAME_R203	PLACE_WIN_ROAD	203番道路
R204a	AREA_ID_AREA01	MMLID_AREA01	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	○	○	SEQ_ROAD_B_D	SEQ_ROAD_B_N	SUNNY	0	BG_ID_BASIC	MAPNAME_R204	PLACE_WIN_ROAD	204a番道路
R204b	AREA_ID_AREA03	MMLID_AREA03	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	○	○	SEQ_ROAD_B_D	SEQ_ROAD_B_N	SUNNY	0	BG_ID_BASIC	MAPNAME_R204	PLACE_WIN_ROAD	204b番道路
R205a	AREA_ID_AREA03	MMLID_AREA03	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_C_D	SEQ_ROAD_C_N	SUNNY	0	BG_ID_MOUNTAIN	MAPNAME_R205	PLACE_WIN_ROAD	205a番道路
R205aR0101	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE04	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_ROAD_C_D	SEQ_ROAD_C_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_R205	PLACE_WIN_ROAD	205a民家
R205b	AREA_ID_AREA03	MMLID_AREA03	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_C_D	SEQ_ROAD_C_N	SUNNY	0	BG_ID_BASIC	MAPNAME_R205	PLACE_WIN_ROAD	205b番道路
R206	AREA_ID_AREA02	MMLID_AREA02	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_D_D	SEQ_ROAD_D_N	FOG	0	BG_ID_BASIC	MAPNAME_R206	PLACE_WIN_ROAD	206番道路
R206R0101	AREA_ID_ROOM31	MMLID_NOENTRY	GATEPL04	○	○	○	×	MAPTYPE_ROOM	○	×	×	×	SEQ_ROAD_D_D	SEQ_ROAD_D_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_R206	PLACE_WIN_SEE	大サイクリングロードゲート（南側）																																																																																																																																																										
R206R0201	AREA_ID_ROOM12	AREA_ID_ROOM12	GATE01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_DUMMY	SEQ_DUMMY	SUNNY	0	BG_ID_ROOM_A	MAPNAME_NOTHING	PLACE_WIN_SEE	2/3削除予定 サイクリングロードゲート（南側）																																																																																																																																																										
R207	AREA_ID_AREA02	MMLID_AREA02	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_D_D	SEQ_ROAD_D_N	SUNNY	0	BG_ID_MOUNTAIN	MAPNAME_R207	PLACE_WIN_ROAD	207番道路																																																																																																																																																										
R208	AREA_ID_AREA04	MMLID_AREA04	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_D_D	SEQ_ROAD_D_N	FOG	0	BG_ID_MOUNTAIN	MAPNAME_R208	PLACE_WIN_ROAD	208番道路																																																																																																																																																										
R208R0101	AREA_ID_ROOM24	MMLID_NOENTRY	SOLDMAN01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_ROAD_D_D	SEQ_ROAD_D_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_R208	PLACE_WIN_SEE	木の実ジジイの家																																																																																																																																																										
R209	AREA_ID_AREA05	MMLID_AREA05	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_E_D	SEQ_ROAD_E_N	SUNNY	0	BG_ID_BASIC	MAPNAME_R209	PLACE_WIN_ROAD	209番道路																																																																																																																																																										
R209R0101	AREA_ID_ROOM23	MMLID_NOENTRY	LOST01	○	○	○	○	MAPTYPE_ROOM	×	×	○	×	SEQ_D_02	SEQ_D_02	LOSTTOWER00	4	BG_ID_ROOM_C	MAPNAME_R209	PLACE_WIN_ROAD	ロストタワー１Ｆ																																																																																																																																																										
R209R0102	AREA_ID_ROOM23	MMLID_NOENTRY	LOST02	○	×	×	○	MAPTYPE_ROOM	×	×	○	×	SEQ_D_02	SEQ_D_02	LOSTTOWER00	4	BG_ID_ROOM_C	MAPNAME_R209	PLACE_WIN_ROAD	ロストタワー２Ｆ																																																																																																																																																										
R209R0103	AREA_ID_ROOM23	MMLID_NOENTRY	LOST03	○	×	×	○	MAPTYPE_ROOM	×	×	○	×	SEQ_D_02	SEQ_D_02	MIST1	4	BG_ID_ROOM_C	MAPNAME_R209	PLACE_WIN_ROAD	ロストタワー３Ｆ																																																																																																																																																										
